id,text,pred,pred_prob,true_label,leisure_prob,politics_prob,science_prob,formatted_politics_rationales,formatted_science_rationales,formatted_leisure_rationales,prompt,prompt_no_rationale,pred_rationales_words
10,"OK I sold all but these, I had some offers and I accepted an offer
of 25.00 for the pair from bdale@gag.com ( Bdale Garbee ).  I don't
know what happened to him but he won't reply now that I accepted
it so I'll offer these again.",science,0.648,science,0.2743895611382348,0.0774451014257775,0.6481653374359874,"'happened': 0.028, 'reply': -0.027, 'offer': -0.018, 'I': -0.018, 'll': -0.018, 'accepted': 0.016","'offer': 0.222, 'sold': -0.144, 'reply': 0.119, 'offers': 0.103, 'OK': -0.096, 'know': 0.051","'offer': -0.205, 'sold': 0.153, 'OK': 0.102, 'reply': -0.095, 'offers': -0.094, 'accepted': -0.068","Input: OK I sold all but these, I had some offers and I accepted an offer
of 25.00 for the pair from bdale@gag.com ( Bdale Garbee ).  I don't
know what happened to him but he won't reply now that I accepted
it so I'll offer these again.

Output: science
Confidence: 0.648
Output rationale: 'offer': 0.222, 'sold': -0.144, 'reply': 0.119, 'offers': 0.103, 'OK': -0.096, 'know': 0.051.","Input: OK I sold all but these, I had some offers and I accepted an offer
of 25.00 for the pair from bdale@gag.com ( Bdale Garbee ).  I don't
know what happened to him but he won't reply now that I accepted
it so I'll offer these again.

Output: science
Confidence: 0.648","['offer', 'sold', 'reply', 'offers', 'OK', 'know']"
11,"It is not a matter of dis-belief but a matter of which of their constantly
(and radically) changing stories we are to believe.

Steve B.",leisure,0.578,politics,0.2681496444564627,0.5775911811519395,0.1542591743915979,"'stories': 0.204, 'believe': 0.153, 'matter': 0.069, 'radically': -0.064, 'belief': -0.050, 'Steve': -0.049","'stories': -0.086, 'Steve': -0.045, 'belief': 0.035, 'radically': 0.024, 'changing': -0.021, 'believe': -0.018","'believe': -0.134, 'stories': -0.119, 'Steve': 0.093, 'matter': -0.062, 'radically': 0.041, 'dis': 0.034","Input: It is not a matter of dis-belief but a matter of which of their constantly
(and radically) changing stories we are to believe.

Steve B.

Output: leisure
Confidence: 0.578
Output rationale: 'believe': -0.134, 'stories': -0.119, 'Steve': 0.093, 'matter': -0.062, 'radically': 0.041, 'dis': 0.034.","Input: It is not a matter of dis-belief but a matter of which of their constantly
(and radically) changing stories we are to believe.

Steve B.

Output: leisure
Confidence: 0.578","['believe', 'stories', 'Steve', 'matter', 'radically', 'dis']"
12,"It may be a good way to catch a cold.  It's easy to pick up cold
viruses on your fingers, either from touching a contaminated surface,
or by shaking hands with someone that has a cold.  Then putting your
fingers in your nose will transfer the viruses to your nose.


--
Steven Litvintchouk
MITRE Corporation
202 Burlington Road
Bedford, MA  01730-1420",leisure,0.592,science,0.5921498266297515,0.0670171659018793,0.3408330074683691,"'cold': 0.042, 'Road': -0.026, 'may': -0.021, 'pick': -0.021, 'good': -0.019, 'surface': -0.015","'Road': -0.173, 'cold': 0.099, 'nose': 0.090, 'pick': -0.084, 'hands': -0.071, 'may': 0.059","'Road': 0.203, 'cold': -0.136, 'pick': 0.110, 'nose': -0.079, 'hands': 0.078, 'Steven': -0.058","Input: It may be a good way to catch a cold.  It's easy to pick up cold
viruses on your fingers, either from touching a contaminated surface,
or by shaking hands with someone that has a cold.  Then putting your
fingers in your nose will transfer the viruses to your nose.


--
Steven Litvintchouk
MITRE Corporation
202 Burlington Road
Bedford, MA  01730-1420

Output: leisure
Confidence: 0.592
Output rationale: 'Road': 0.203, 'cold': -0.136, 'pick': 0.110, 'nose': -0.079, 'hands': 0.078, 'Steven': -0.058.","Input: It may be a good way to catch a cold.  It's easy to pick up cold
viruses on your fingers, either from touching a contaminated surface,
or by shaking hands with someone that has a cold.  Then putting your
fingers in your nose will transfer the viruses to your nose.


--
Steven Litvintchouk
MITRE Corporation
202 Burlington Road
Bedford, MA  01730-1420

Output: leisure
Confidence: 0.592","['Road', 'cold', 'pick', 'nose', 'hands', 'Steven']"
13,"Sounds like Darryl being Darryl, Tommy spending too much time on
Slim Fast and needs a pasta fix, and the media being their usual
""charming"" selves.  Sounds like a New York-like story to me!!  :-)

I saw the replay and am wondering what the big deal is?  I didn't
realize the folks in LA were making a big to do about it.  I think
Stawberry, Lasorda and the various media types should sit and watch
the replay then apologize to the fan.


Darryl has not gotten off to a good start, he has to blame someone.


As long as the fan doesn't interfere with the play I see no problems.",leisure,0.893,leisure,0.8933068562775166,0.0520889813054963,0.054604162416987,"'fan': -0.084, 'media': 0.074, 'like': -0.055, 'Sounds': -0.044, 'play': -0.037, 'story': 0.029","'fan': -0.105, 'play': -0.047, 'Sounds': 0.037, 'wondering': -0.036, 'watch': -0.034, 'usual': 0.023","'fan': 0.179, 'media': -0.075, 'play': 0.074, 'like': 0.055, 'wondering': 0.042, 'replay': 0.041","Input: Sounds like Darryl being Darryl, Tommy spending too much time on
Slim Fast and needs a pasta fix, and the media being their usual
""charming"" selves.  Sounds like a New York-like story to me!!  :-)

I saw the replay and am wondering what the big deal is?  I didn't
realize the folks in LA were making a big to do about it.  I think
Stawberry, Lasorda and the various media types should sit and watch
the replay then apologize to the fan.


Darryl has not gotten off to a good start, he has to blame someone.


As long as the fan doesn't interfere with the play I see no problems.

Output: leisure
Confidence: 0.893
Output rationale: 'fan': 0.179, 'media': -0.075, 'play': 0.074, 'like': 0.055, 'wondering': 0.042, 'replay': 0.041.","Input: Sounds like Darryl being Darryl, Tommy spending too much time on
Slim Fast and needs a pasta fix, and the media being their usual
""charming"" selves.  Sounds like a New York-like story to me!!  :-)

I saw the replay and am wondering what the big deal is?  I didn't
realize the folks in LA were making a big to do about it.  I think
Stawberry, Lasorda and the various media types should sit and watch
the replay then apologize to the fan.


Darryl has not gotten off to a good start, he has to blame someone.


As long as the fan doesn't interfere with the play I see no problems.

Output: leisure
Confidence: 0.893","['fan', 'media', 'play', 'like', 'wondering', 'replay']"
14,"brings up the issue of how the escrow agent will be paid, and the fact
that the government had financial leverage if they don't cooperate.
It's an important issue, especially if one of the escrow agents
decides they'd rather stop offering the service. 
I assume that if the escrow agent isn't the government,
then the contract for providing escrow service would include some
termination clause like returning the keys.


But who's the user paying the fees here, and what's the service?  
If the user is the government, then the funding's not separate from the government.

If the user is the buyer, what's the service?  
Keeping the key for me?  No thanks - I don't need, and won't buy their service!
Not telling everybody my key?  Sounds like blackmail!

If the user is the manufacturer, does the user have a choice about buying?
The alternative is to just generate the key and not escrow it, which is fine -
I'd certainly pay more for this kind of key than an escrowed key!

Face it, the escrow provider is providing a service the users don't want.
The only people who want it are the government, not the users.
What you're really talking about is either the government paying for
the service, up front or per-year, either from general taxes,
or from a special direct tax on wiretap chips, or on an indirect tax
(forcing the manufacturer to pay the fee to the escrow agent.)

I hope the escrow people have no way of finding out your name from
your serial number, especially if the escrow is a government agency.

Here in New Jersey, we have lots of people willing to provide that
sort of services for user fees.  There are people willing to keep your
store from burning down for a small monthly fee, though sometimes people
refuse to pay and discover that the service really was effective.
If you go to a baseball game at Yankee Stadium, there are people who
will watch your car in the parking lot for a small user fee.
Something could scratch the paint, after all.
And what a shame if your Clipper key got out!",science,0.879,science,0.0183816892243804,0.1031078261331562,0.8785104846424634,"'key': -0.266, 'escrow': -0.171, 'people': 0.125, 'government': 0.119, 'user': -0.115, 'tax': 0.096","'key': 0.309, 'escrow': 0.181, 'user': 0.107, 'tax': -0.091, 'people': -0.085, 'service': 0.053","'government': -0.108, 'key': -0.060, 'people': -0.058, 'car': 0.039, 'service': -0.037, 'baseball': 0.028","Input: brings up the issue of how the escrow agent will be paid, and the fact
that the government had financial leverage if they don't cooperate.
It's an important issue, especially if one of the escrow agents
decides they'd rather stop offering the service. 
I assume that if the escrow agent isn't the government,
then the contract for providing escrow service would include some
termination clause like returning the keys.


But who's the user paying the fees here, and what's the service?  
If the user is the government, then the funding's not separate from the government.

If the user is the buyer, what's the service?  
Keeping the key for me?  No thanks - I don't need, and won't buy their service!
Not telling everybody my key?  Sounds like blackmail!

If the user is the manufacturer, does the user have a choice about buying?
The alternative is to just generate the key and not escrow it, which is fine -
I'd certainly pay more for this kind of key than an escrowed key!

Face it, the escrow provider is providing a service the users don't want.
The only people who want it are the government, not the users.
What you're really talking about is either the government paying for
the service, up front or per-year, either from general taxes,
or from a special direct tax on wiretap chips, or on an indirect tax
(forcing the manufacturer to pay the fee to the escrow agent.)

I hope the escrow people have no way of finding out your name from
your serial number, especially if the escrow is a government agency.

Here in New Jersey, we have lots of people willing to provide that
sort of services for user fees.  There are people willing to keep your
store from burning down for a small monthly fee, though sometimes people
refuse to pay and discover that the service really was effective.
If you go to a baseball game at Yankee Stadium, there are people who
will watch your car in the parking lot for a small user fee.
Something could scratch the paint, after all.
And what a shame if your Clipper key got out!

Output: science
Confidence: 0.879
Output rationale: 'key': 0.309, 'escrow': 0.181, 'user': 0.107, 'tax': -0.091, 'people': -0.085, 'service': 0.053.","Input: brings up the issue of how the escrow agent will be paid, and the fact
that the government had financial leverage if they don't cooperate.
It's an important issue, especially if one of the escrow agents
decides they'd rather stop offering the service. 
I assume that if the escrow agent isn't the government,
then the contract for providing escrow service would include some
termination clause like returning the keys.


But who's the user paying the fees here, and what's the service?  
If the user is the government, then the funding's not separate from the government.

If the user is the buyer, what's the service?  
Keeping the key for me?  No thanks - I don't need, and won't buy their service!
Not telling everybody my key?  Sounds like blackmail!

If the user is the manufacturer, does the user have a choice about buying?
The alternative is to just generate the key and not escrow it, which is fine -
I'd certainly pay more for this kind of key than an escrowed key!

Face it, the escrow provider is providing a service the users don't want.
The only people who want it are the government, not the users.
What you're really talking about is either the government paying for
the service, up front or per-year, either from general taxes,
or from a special direct tax on wiretap chips, or on an indirect tax
(forcing the manufacturer to pay the fee to the escrow agent.)

I hope the escrow people have no way of finding out your name from
your serial number, especially if the escrow is a government agency.

Here in New Jersey, we have lots of people willing to provide that
sort of services for user fees.  There are people willing to keep your
store from burning down for a small monthly fee, though sometimes people
refuse to pay and discover that the service really was effective.
If you go to a baseball game at Yankee Stadium, there are people who
will watch your car in the parking lot for a small user fee.
Something could scratch the paint, after all.
And what a shame if your Clipper key got out!

Output: science
Confidence: 0.879","['key', 'escrow', 'user', 'tax', 'people', 'service']"
15,"Greg, no flame intended, but you have no discernible sense of
humor.  What Bill wrote was intended to be funny.  It's called a
""joke"", Greg.  Look into it.
	Besides, Kirilian photography is actually photography of my
friend's two-year-old son Kiril.  Perhaps you meant ""Kirlian""?",science,0.443,science,0.2098511442398314,0.3467676652937512,0.4433811904664171,"'photography': -0.176, 'Bill': 0.150, 'intended': 0.086, 'Kirlian': -0.074, 'meant': 0.073, 'funny': 0.059","'photography': 0.252, 'Kirlian': 0.112, 'humor': -0.103, 'Bill': -0.097, 'Greg': -0.069, 'intended': -0.059","'photography': -0.085, 'Greg': 0.084, 'joke': -0.067, 'humor': 0.062, 'Bill': -0.062, 'son': -0.048","Input: Greg, no flame intended, but you have no discernible sense of
humor.  What Bill wrote was intended to be funny.  It's called a
""joke"", Greg.  Look into it.
	Besides, Kirilian photography is actually photography of my
friend's two-year-old son Kiril.  Perhaps you meant ""Kirlian""?

Output: science
Confidence: 0.443
Output rationale: 'photography': 0.252, 'Kirlian': 0.112, 'humor': -0.103, 'Bill': -0.097, 'Greg': -0.069, 'intended': -0.059.","Input: Greg, no flame intended, but you have no discernible sense of
humor.  What Bill wrote was intended to be funny.  It's called a
""joke"", Greg.  Look into it.
	Besides, Kirilian photography is actually photography of my
friend's two-year-old son Kiril.  Perhaps you meant ""Kirlian""?

Output: science
Confidence: 0.443","['photography', 'Kirlian', 'humor', 'Bill', 'Greg', 'intended']"
16,"If you get blown over riding your bike down your drive at home then
it's too windy to ride...=8^D.",leisure,0.998,leisure,0.9979593507925602,0.0012532599962329,0.0007873892112069,"'bike': -0.033, 'riding': -0.018, 'drive': -0.010, 'home': -0.010, 'blown': 0.009, 'windy': 0.009","'bike': -0.051, 'riding': -0.034, 'home': -0.020, 'drive': -0.015, 'windy': 0.014, 'D': 0.011","'bike': 0.083, 'riding': 0.051, 'home': 0.030, 'drive': 0.025, 'windy': -0.022, 'D': -0.018","Input: If you get blown over riding your bike down your drive at home then
it's too windy to ride...=8^D.

Output: leisure
Confidence: 0.998
Output rationale: 'bike': 0.083, 'riding': 0.051, 'home': 0.030, 'drive': 0.025, 'windy': -0.022, 'D': -0.018.","Input: If you get blown over riding your bike down your drive at home then
it's too windy to ride...=8^D.

Output: leisure
Confidence: 0.998","['bike', 'riding', 'home', 'drive', 'windy', 'D']"
17,"This is to followup my previous reply on this topic, which it has been
pointed out to me might have been dangerously misleading in two spots.

1.  I stated that psychotherapy (meaning talking therapy and so on) was used 
    to treat Obsessive Compulsive Disorder, which though sometimes true is 
    misleading.  It is not often found effective, particularly by itself.
    Primary treatment today usually consists at least in part of drug
    therapy.  The most current theories of this condition attribute 
    it to more to biological causes than psychological, in places where this
    distinction becomes important.

2.  I mentioned that the DSM-IIIR mentions 'impulses' as a possible 
	diagnostic marker.  However, this might look like something
	people associate with psychotic conditions, uncontrollable or
	unpredictable behaviors, which is NOT the case with OCD.  
	One of the diagnostic criteria of OCD is that the individual
	can and does suppress some of their 'impulses,' although they
	are an unending source of anxiety.  
	The obsessive thoughts and ritualistic actions usually associated with 
	OCD are most frequently very mundane and predictable, closer to
	a superstitious nature than a dangerous nature for the most part.

	Some references (one non-technical and several technical)
	that someone was kind enough to supply for me
	but was unable to post themself :


	(technical refs) :





	And thanks very much to those who supplied constructive  
	criticism to my first post on OCD.  I hope this helps clarify
	the parts that were misleading.

						kind regards,",science,0.941,science,0.0052135486709438,0.0534286909014469,0.9413577604276088,"'technical': -0.060, 'post': 0.042, 'thanks': -0.029, 'might': -0.028, 'therapy': -0.025, 'usually': -0.025","'technical': 0.073, 'post': -0.039, 'might': 0.037, 'thanks': 0.035, 'therapy': 0.034, 'treatment': 0.031","'technical': -0.011, 'drug': -0.010, 'treatment': -0.009, 'theories': -0.008, 'might': -0.008, 'topic': -0.008","Input: This is to followup my previous reply on this topic, which it has been
pointed out to me might have been dangerously misleading in two spots.

1.  I stated that psychotherapy (meaning talking therapy and so on) was used 
    to treat Obsessive Compulsive Disorder, which though sometimes true is 
    misleading.  It is not often found effective, particularly by itself.
    Primary treatment today usually consists at least in part of drug
    therapy.  The most current theories of this condition attribute 
    it to more to biological causes than psychological, in places where this
    distinction becomes important.

2.  I mentioned that the DSM-IIIR mentions 'impulses' as a possible 
	diagnostic marker.  However, this might look like something
	people associate with psychotic conditions, uncontrollable or
	unpredictable behaviors, which is NOT the case with OCD.  
	One of the diagnostic criteria of OCD is that the individual
	can and does suppress some of their 'impulses,' although they
	are an unending source of anxiety.  
	The obsessive thoughts and ritualistic actions usually associated with 
	OCD are most frequently very mundane and predictable, closer to
	a superstitious nature than a dangerous nature for the most part.

	Some references (one non-technical and several technical)
	that someone was kind enough to supply for me
	but was unable to post themself :


	(technical refs) :





	And thanks very much to those who supplied constructive  
	criticism to my first post on OCD.  I hope this helps clarify
	the parts that were misleading.

						kind regards,

Output: science
Confidence: 0.941
Output rationale: 'technical': 0.073, 'post': -0.039, 'might': 0.037, 'thanks': 0.035, 'therapy': 0.034, 'treatment': 0.031.","Input: This is to followup my previous reply on this topic, which it has been
pointed out to me might have been dangerously misleading in two spots.

1.  I stated that psychotherapy (meaning talking therapy and so on) was used 
    to treat Obsessive Compulsive Disorder, which though sometimes true is 
    misleading.  It is not often found effective, particularly by itself.
    Primary treatment today usually consists at least in part of drug
    therapy.  The most current theories of this condition attribute 
    it to more to biological causes than psychological, in places where this
    distinction becomes important.

2.  I mentioned that the DSM-IIIR mentions 'impulses' as a possible 
	diagnostic marker.  However, this might look like something
	people associate with psychotic conditions, uncontrollable or
	unpredictable behaviors, which is NOT the case with OCD.  
	One of the diagnostic criteria of OCD is that the individual
	can and does suppress some of their 'impulses,' although they
	are an unending source of anxiety.  
	The obsessive thoughts and ritualistic actions usually associated with 
	OCD are most frequently very mundane and predictable, closer to
	a superstitious nature than a dangerous nature for the most part.

	Some references (one non-technical and several technical)
	that someone was kind enough to supply for me
	but was unable to post themself :


	(technical refs) :





	And thanks very much to those who supplied constructive  
	criticism to my first post on OCD.  I hope this helps clarify
	the parts that were misleading.

						kind regards,

Output: science
Confidence: 0.941","['technical', 'post', 'might', 'thanks', 'therapy', 'treatment']"
18,"No, it is more because van drivers need a little support for driving
such underpowered pathetic and truly utilitarian vehicles.  Me and
my '71 used to wave and be waved at all across the country between
NH and CO.  Now that we live in So. Cal., though, I find you'd have
to damn near wave your arm off to keep up with all the van drivers!
This is truly vee-dub heaven.

peace,
Taffe",leisure,0.574,leisure,0.5743558963782218,0.1991543798433735,0.2264897237784045,"'peace': 0.108, 'drivers': -0.106, 'country': 0.101, 'little': -0.079, 'wave': -0.074, 'support': 0.056","'drivers': -0.119, 'driving': -0.084, 'used': 0.078, 'peace': -0.053, 'van': 0.045, 'near': 0.039","'drivers': 0.212, 'driving': 0.138, 'country': -0.109, 'support': -0.105, 'used': -0.080, 'wave': 0.073","Input: No, it is more because van drivers need a little support for driving
such underpowered pathetic and truly utilitarian vehicles.  Me and
my '71 used to wave and be waved at all across the country between
NH and CO.  Now that we live in So. Cal., though, I find you'd have
to damn near wave your arm off to keep up with all the van drivers!
This is truly vee-dub heaven.

peace,
Taffe

Output: leisure
Confidence: 0.574
Output rationale: 'drivers': 0.212, 'driving': 0.138, 'country': -0.109, 'support': -0.105, 'used': -0.080, 'wave': 0.073.","Input: No, it is more because van drivers need a little support for driving
such underpowered pathetic and truly utilitarian vehicles.  Me and
my '71 used to wave and be waved at all across the country between
NH and CO.  Now that we live in So. Cal., though, I find you'd have
to damn near wave your arm off to keep up with all the van drivers!
This is truly vee-dub heaven.

peace,
Taffe

Output: leisure
Confidence: 0.574","['drivers', 'driving', 'country', 'support', 'used', 'wave']"
19,"OK. Lets look into this.
According to my dictionary,
Zi-on-ism: an international movement orig. for the establishment of a Jewish
national or religious community in Palestine and later for the support of
modern Israel.

Now, I do not support the establishment of nations based on religious 
principles, while I support the establishment of nations based on cultural
identities.

So. Here are some questions I have to ask for anyone to answer. My point
is what someone said long time ago: In politics, like with men, it is important
to distiguish between what they say they do and what they are actually
doing.

1) My mother is Jewish (and so is my father). If I apply for the Law of
Return, do I get in as a Jew trying to return to his land, from which my
family was expelled about 2000 years ago?
2) If I go back, which nationality would my ID show?
3) If I decided to go back to the land from which my relatives had been 
expelled 2000 years ago, but first I convert to any other religion, can I 
apply to the law of Return as a member of the Jewish Nation or should I 
apply as someone whose mother is Jewish?
4) Which nationality would show my ID in case 3)?
5) What has change in me between the day before and the day after I converted
to loose my being part of the Jewish Nation?
6) Suppose I want to get married to my current wife, who is non-Jewish in
Israel, how do I do it?
7) How would my situation change if I decided, after going back to
Israel, to convert to Islam?


Now, here is one more question. I do believe that most people in a country
do not care about politics. They just want to be left alone.
Suppose my father is Arab. Suppose he was born in Palestine, in some place 
which now is part of Israel. Suppose that his father, and his grandfather as
well as 20 or 30 generations before him were born in that place.
Now suppose there is a war of independence and my father, scared by all the
fighting going on, tries to take his family to a place more secure, among 
people he knows, who speak a language he understands, who worship the same
god. Now, suppose that that place is some other Arab country. 
And, now suppose that the war is over and that there is a new country created
where my father used to live, and that that country is called Israel.
And, that in that country, Jews from all over the world are received. And
that people whose family left thet country 200 generation ago are recieved and
granted full-citizenship.
Should I, if I decided to go back to my father's land, where he was born as
20 or 30 generations of my family were born, have the right to go back and
ask to be recognized in the same way those who are returning after 2000
years?

Then, finally, people ask me how I would define a Jew, but that is irrelevant.
I am not talking about how I would define a Jew, but about how people in 
Zionist organizations, and more important, in Israel, define a Jew.
How would those who are Zionist define a Jew?",politics,1.0,politics,2.6619420672110106e-10,0.9999916070672245,8.392666581382489e-06,"'Israel': 0.010, 'Jew': 0.009, 'people': 0.008, 'country': 0.008, 'Arab': 0.006, 'land': 0.006","'Israel': -0.004, 'Jew': -0.004, 'Jewish': -0.003, 'people': -0.003, 'country': -0.003, 'Arab': -0.002","'Israel': -0.006, 'Jew': -0.005, 'people': -0.005, 'country': -0.005, 'would': -0.003, 'Arab': -0.003","Input: OK. Lets look into this.
According to my dictionary,
Zi-on-ism: an international movement orig. for the establishment of a Jewish
national or religious community in Palestine and later for the support of
modern Israel.

Now, I do not support the establishment of nations based on religious 
principles, while I support the establishment of nations based on cultural
identities.

So. Here are some questions I have to ask for anyone to answer. My point
is what someone said long time ago: In politics, like with men, it is important
to distiguish between what they say they do and what they are actually
doing.

1) My mother is Jewish (and so is my father). If I apply for the Law of
Return, do I get in as a Jew trying to return to his land, from which my
family was expelled about 2000 years ago?
2) If I go back, which nationality would my ID show?
3) If I decided to go back to the land from which my relatives had been 
expelled 2000 years ago, but first I convert to any other religion, can I 
apply to the law of Return as a member of the Jewish Nation or should I 
apply as someone whose mother is Jewish?
4) Which nationality would show my ID in case 3)?
5) What has change in me between the day before and the day after I converted
to loose my being part of the Jewish Nation?
6) Suppose I want to get married to my current wife, who is non-Jewish in
Israel, how do I do it?
7) How would my situation change if I decided, after going back to
Israel, to convert to Islam?


Now, here is one more question. I do believe that most people in a country
do not care about politics. They just want to be left alone.
Suppose my father is Arab. Suppose he was born in Palestine, in some place 
which now is part of Israel. Suppose that his father, and his grandfather as
well as 20 or 30 generations before him were born in that place.
Now suppose there is a war of independence and my father, scared by all the
fighting going on, tries to take his family to a place more secure, among 
people he knows, who speak a language he understands, who worship the same
god. Now, suppose that that place is some other Arab country. 
And, now suppose that the war is over and that there is a new country created
where my father used to live, and that that country is called Israel.
And, that in that country, Jews from all over the world are received. And
that people whose family left thet country 200 generation ago are recieved and
granted full-citizenship.
Should I, if I decided to go back to my father's land, where he was born as
20 or 30 generations of my family were born, have the right to go back and
ask to be recognized in the same way those who are returning after 2000
years?

Then, finally, people ask me how I would define a Jew, but that is irrelevant.
I am not talking about how I would define a Jew, but about how people in 
Zionist organizations, and more important, in Israel, define a Jew.
How would those who are Zionist define a Jew?

Output: politics
Confidence: 1.0
Output rationale: 'Israel': 0.010, 'Jew': 0.009, 'people': 0.008, 'country': 0.008, 'Arab': 0.006, 'land': 0.006.","Input: OK. Lets look into this.
According to my dictionary,
Zi-on-ism: an international movement orig. for the establishment of a Jewish
national or religious community in Palestine and later for the support of
modern Israel.

Now, I do not support the establishment of nations based on religious 
principles, while I support the establishment of nations based on cultural
identities.

So. Here are some questions I have to ask for anyone to answer. My point
is what someone said long time ago: In politics, like with men, it is important
to distiguish between what they say they do and what they are actually
doing.

1) My mother is Jewish (and so is my father). If I apply for the Law of
Return, do I get in as a Jew trying to return to his land, from which my
family was expelled about 2000 years ago?
2) If I go back, which nationality would my ID show?
3) If I decided to go back to the land from which my relatives had been 
expelled 2000 years ago, but first I convert to any other religion, can I 
apply to the law of Return as a member of the Jewish Nation or should I 
apply as someone whose mother is Jewish?
4) Which nationality would show my ID in case 3)?
5) What has change in me between the day before and the day after I converted
to loose my being part of the Jewish Nation?
6) Suppose I want to get married to my current wife, who is non-Jewish in
Israel, how do I do it?
7) How would my situation change if I decided, after going back to
Israel, to convert to Islam?


Now, here is one more question. I do believe that most people in a country
do not care about politics. They just want to be left alone.
Suppose my father is Arab. Suppose he was born in Palestine, in some place 
which now is part of Israel. Suppose that his father, and his grandfather as
well as 20 or 30 generations before him were born in that place.
Now suppose there is a war of independence and my father, scared by all the
fighting going on, tries to take his family to a place more secure, among 
people he knows, who speak a language he understands, who worship the same
god. Now, suppose that that place is some other Arab country. 
And, now suppose that the war is over and that there is a new country created
where my father used to live, and that that country is called Israel.
And, that in that country, Jews from all over the world are received. And
that people whose family left thet country 200 generation ago are recieved and
granted full-citizenship.
Should I, if I decided to go back to my father's land, where he was born as
20 or 30 generations of my family were born, have the right to go back and
ask to be recognized in the same way those who are returning after 2000
years?

Then, finally, people ask me how I would define a Jew, but that is irrelevant.
I am not talking about how I would define a Jew, but about how people in 
Zionist organizations, and more important, in Israel, define a Jew.
How would those who are Zionist define a Jew?

Output: politics
Confidence: 1.0","['Israel', 'Jew', 'people', 'country', 'Arab', 'land']"
20,"Someone named Hansk asked about pictures.

Well, there is an archive of portraits in xfaces format at
ftp.uu.net. Henry Spencer's picture is there somewhere, along
with several thousand others.

I don't remember the path, though it should be easy to find.
Remember, though, it seems to use both internet and uucp
addresses.",science,0.883,science,0.0850279732422881,0.0320092618078648,0.8829627649498468,"'remember': -0.025, 'Remember': -0.023, 'use': -0.020, 'Well': 0.019, 'though': -0.017, 'thousand': 0.015","'use': 0.099, 'uucp': 0.068, 'Well': -0.061, 'seems': 0.060, 'picture': 0.055, 'Henry': 0.048","'use': -0.079, 'uucp': -0.052, 'though': 0.050, 'seems': -0.048, 'picture': -0.043, 'internet': -0.042","Input: Someone named Hansk asked about pictures.

Well, there is an archive of portraits in xfaces format at
ftp.uu.net. Henry Spencer's picture is there somewhere, along
with several thousand others.

I don't remember the path, though it should be easy to find.
Remember, though, it seems to use both internet and uucp
addresses.

Output: science
Confidence: 0.883
Output rationale: 'use': 0.099, 'uucp': 0.068, 'Well': -0.061, 'seems': 0.060, 'picture': 0.055, 'Henry': 0.048.","Input: Someone named Hansk asked about pictures.

Well, there is an archive of portraits in xfaces format at
ftp.uu.net. Henry Spencer's picture is there somewhere, along
with several thousand others.

I don't remember the path, though it should be easy to find.
Remember, though, it seems to use both internet and uucp
addresses.

Output: science
Confidence: 0.883","['use', 'uucp', 'Well', 'seems', 'picture', 'Henry']"
